0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
3.000000000000000000e+00
3.000000000000000000e+00
7.000000000000000000e+00
1.300000000000000000e+01
1.700000000000000000e+01
2.400000000000000000e+01
3.800000000000000000e+01
5.100000000000000000e+01
6.200000000000000000e+01
6.200000000000000000e+01
1.160000000000000000e+02
1.500000000000000000e+02
2.020000000000000000e+02
2.400000000000000000e+02
2.740000000000000000e+02
4.020000000000000000e+02
5.500000000000000000e+02
6.970000000000000000e+02
9.150000000000000000e+02
1.138000000000000000e+03
1.155000000000000000e+03
1.247000000000000000e+03
1.292000000000000000e+03
1.317000000000000000e+03
1.325000000000000000e+03
1.407000000000000000e+03
1.401000000000000000e+03
1.481000000000000000e+03
1.549000000000000000e+03
1.579000000000000000e+03
1.641000000000000000e+03
1.732000000000000000e+03
1.821000000000000000e+03
1.569000000000000000e+03
1.593000000000000000e+03
1.738000000000000000e+03
1.835000000000000000e+03
1.978000000000000000e+03
2.062000000000000000e+03
1.654000000000000000e+03
1.830000000000000000e+03
2.079000000000000000e+03
2.201000000000000000e+03
2.187000000000000000e+03
2.352000000000000000e+03
2.515000000000000000e+03
2.405000000000000000e+03
2.668000000000000000e+03
2.802000000000000000e+03
2.986000000000000000e+03
3.230000000000000000e+03
2.830000000000000000e+03
3.174000000000000000e+03
3.471000000000000000e+03
3.453000000000000000e+03
3.664000000000000000e+03
4.103000000000000000e+03
