,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
1,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
2,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
3,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
4,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
5,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
6,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
7,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
8,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
9,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
10,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
11,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
12,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
13,0.5277777777777778,1.0,0.0,0.0,0.75,0.0,0.9833333333333333,0.21666666666666667,1.0,1.0,1.0,0.9833333333333333,0.9333333333333333,0.8833333333333333,0.9333333333333333
